site_name,avulsion_year,av_type,site_area,year,z_p95_q,zlog_p95_q,z_mean_q,zlog_mean_q,z_flood_dur,zlog_flood_dur
A002,1987,fan,South America,2009.0,-0.23140860361916707,-0.027359402419365894,-0.3595903998016637,-0.19273886358924136,-0.4401342607160875,0.2422563546618056
A002,1987,fan,South America,2010.0,0.13117116972076007,0.34961255591265866,0.24890921213385242,0.44230742568575293,0.524107244668499,0.9346954461003585
A002,1987,fan,South America,2011.0,2.573738804632703,1.9347178308789217,2.67808128191677,2.009593462048585,2.81685926858296,1.4588761135489148
A002,1987,fan,South America,2012.0,1.547686066555367,1.4014564731105417,1.1528207497995373,1.151703104798486,0.9098038468223336,1.0684836291366404
A002,1987,fan,South America,2013.0,1.780234478763187,1.5342693087673953,0.8651747487447705,0.9481572330740736,0.5026796556599527,0.926143057325666
A002,1987,fan,South America,2014.0,-0.32241220561254685,-0.13319113241657354,0.3978641826040598,0.5748514346460434,-0.5901273837759121,-0.05544150752004175
A002,1987,fan,South America,2015.0,-0.5552548897750743,-0.43000496457372445,-0.5721933312350278,-0.46203444240914643,-0.7615480958442831,-1.1923025114604988
A002,1987,fan,South America,2016.0,0.3475162912768735,0.5469318502893019,0.6927866922639734,0.8172069877574883,1.2526452709590754,1.1639086415581281
A002,1987,fan,South America,2017.0,1.5321632209445315,1.3922958567708337,1.849577895983804,1.582404883175376,2.2597419543607544,1.3718807687439636
A002,1987,fan,South America,2018.0,2.3842276658008963,1.8455583663811737,2.494110539686993,1.9211776620714132,2.066893653283837,1.3380019812508006
A002,1987,fan,South America,2019.0,-1.324040371449138,-1.8631379177196106,-0.399351029391058,-0.24082577969901744,-0.7615480958442831,-1.1923025114604988
A004,2002,fan,South America,1983.0,-0.85333082085536,-0.8617656582582813,-1.3061102507389677,-1.683032970832544,-0.7520339521158307,-1.1629907658533647
A004,2002,fan,South America,1984.0,-0.6180012312980618,-0.5091798576042954,-0.7437036045625804,-0.7043832832285707,-0.7096497080514198,-0.6001022019659171
A004,2002,fan,South America,1985.0,0.6476410259303148,0.7827629280519942,0.20557096082680978,0.39053797519168143,0.41353275965546826,0.8994515131118234
A004,2002,fan,South America,1986.0,1.2239984937038098,1.1890986970945705,1.8659369191381763,1.602547932702028,2.532744962876012,1.4243698754563847
A004,2002,fan,South America,1987.0,-0.06543640619081341,0.1484006194521847,-0.3390943239160024,-0.17898104975286927,-0.26461514537510566,0.4653272267391794
A004,2002,fan,South America,1988.0,-0.5081620402282226,-0.3620164081566817,0.006289548836981619,0.1967074965332215,-0.7520339521158307,-1.1629907658533647
A004,2002,fan,South America,1989.0,0.802468665227482,0.8994319744307131,0.621287024002628,0.7526085109826918,0.9009515663961933,1.0757537412174742
A004,2002,fan,South America,1990.0,-0.08494777687286803,0.1282149505065481,-0.04823936980789291,0.14097722857350986,-0.30699938943951655,0.42074579474469526
A004,2002,fan,South America,1991.0,0.2605017429007729,0.46097752075514437,0.5740889183623459,0.714013271809789,0.8797594443639879,1.0692267325546858
A004,2002,fan,South America,1992.0,-1.1485104872080596,-1.4018306138971517,-1.0606026358992902,-1.2088052832978418,-0.7520339521158307,-1.1629907658533647
A004,2002,fan,South America,1993.0,0.5552778467303737,0.7101240640558774,0.28380064519154746,0.4627472177530759,0.2016115393334139,0.7986643872329783
A004,2002,fan,South America,1994.0,0.3093503543925358,0.504247881654923,0.2818935273507859,0.46101114844066043,0.22280366136561935,0.8096833764581697
A004,2002,fan,South America,1995.0,0.025803816423110467,0.2404300467286216,-0.07699309564052247,0.11108828864717842,-0.17984665724628393,0.5443083702101242
A004,2002,fan,South America,1996.0,-0.37024893450794544,-0.19007509865054287,-0.12937316592357695,0.05571612573420263,-0.7520339521158307,-1.1629907658533647
A004,2002,fan,South America,1997.0,-0.32090902950980027,-0.13166089679173099,-0.13378913607060494,0.050992056791311545,-0.624881219922598,-0.1659779155932734
A004,2002,fan,South America,1998.0,-0.26012900429160185,-0.06175502514937927,-0.6848415397908474,-0.6208305165651113,-0.49772848772936545,0.1511950257655394
A004,2002,fan,South America,1999.0,0.08925086353310067,0.3022470636638841,-0.029805010525089777,0.15995535262278684,-0.20103877927848934,0.5256749258089779
A004,2002,fan,South America,2000.0,-1.058849422293223,-1.2234586186889311,-0.7172123586363642,-0.6664381234470743,-0.7520339521158307,-1.1629907658533647
