site_name,site_lat,site_lon,reach_ID,y_pred,date,year,month
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,602.1786,1989-12-10,1989,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,453.25192,1989-12-26,1989,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,418.5968,1990-01-11,1990,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,480.26917,1990-02-28,1990,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,687.12524,1990-04-01,1990,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,413.37433,1990-05-19,1990,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,220.74889,1990-09-24,1990,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,155.13068,1990-10-10,1990,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,479.78217,1991-01-14,1991,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,351.02008,1991-03-19,1991,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,572.31024,1991-04-20,1991,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,400.48984,1991-07-25,1991,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,581.6897,1991-10-13,1991,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,582.1008,1991-12-16,1991,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,423.73587,1992-01-17,1992,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,358.91727,1992-07-11,1992,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,333.20044,1992-08-28,1992,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,120.12561,1992-09-29,1992,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,498.78174,1992-10-31,1992,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,548.3749,1992-12-02,1992,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,645.3051,1992-12-18,1992,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,344.8633,1993-01-03,1993,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,749.01416,1993-02-20,1993,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,494.52756,1993-04-09,1993,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,342.61264,1993-07-14,1993,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,427.2816,1993-07-30,1993,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,335.62283,1994-05-14,1994,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,311.5831,1994-08-02,1994,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,502.0305,1994-12-24,1994,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,343.62283,1995-07-20,1995,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,475.49316,1995-12-27,1995,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,443.6226,1996-04-17,1996,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,460.2418,1996-06-04,1996,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,330.6483,1996-07-22,1996,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,290.49225,1996-08-23,1996,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,504.7481,1996-12-29,1996,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,509.7793,1997-08-26,1997,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,476.65933,1997-11-14,1997,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,358.87924,1998-01-17,1998,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,174.83249,1998-08-29,1998,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,99.6488,1998-09-30,1998,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,746.28674,1998-12-03,1998,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,565.4298,1998-12-19,1998,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,540.87286,1999-01-20,1999,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,375.5753,1999-02-21,1999,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,507.9607,1999-04-26,1999,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,443.0808,1999-06-13,1999,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,254.52419,1999-07-31,1999,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,181.71483,1999-08-16,1999,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,493.36398,1999-11-20,1999,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,616.4406,2000-01-07,2000,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,451.55264,2000-02-24,2000,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,250.38123,2000-06-15,2000,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,330.93265,2000-07-17,2000,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,144.82057,2000-09-03,2000,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,86.02313,2000-09-19,2000,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,1056.963,2000-10-21,2000,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,685.8959,2000-11-06,2000,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,388.75726,2000-11-22,2000,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,465.40872,2000-12-08,2000,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,335.1524,2001-02-10,2001,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,410.57892,2001-03-14,2001,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,450.99597,2001-03-30,2001,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,473.90326,2001-04-15,2001,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,460.6743,2001-07-04,2001,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,74.3337,2001-10-08,2001,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,408.2558,2001-12-27,2001,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,542.7807,2002-01-12,2002,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,297.67902,2003-08-11,2003,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,448.5419,2003-10-14,2003,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,395.39148,2003-12-01,2003,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,474.0547,2003-12-17,2003,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,393.00256,2004-01-02,2004,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,412.32315,2004-03-06,2004,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,705.6226,2004-03-22,2004,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,494.73856,2004-04-07,2004,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,526.4812,2004-05-09,2004,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,487.94052,2004-05-25,2004,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,340.85815,2004-07-12,2004,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,191.85075,2004-08-29,2004,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,191.97128,2004-09-14,2004,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,489.82568,2004-12-03,2004,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,288.0894,2004-12-19,2004,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,464.89545,2005-01-20,2005,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,483.21503,2005-02-05,2005,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,632.9323,2005-02-21,2005,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,433.7133,2005-03-25,2005,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,548.44476,2005-04-10,2005,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,439.96857,2005-07-15,2005,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,410.91376,2005-07-31,2005,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,233.3694,2005-09-01,2005,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,181.75732,2005-09-17,2005,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,571.1279,2005-10-03,2005,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,469.79706,2005-10-19,2005,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,509.0248,2005-11-04,2005,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,440.64392,2005-11-20,2005,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,696.7607,2006-01-23,2006,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,431.39447,2006-04-29,2006,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,410.1072,2006-05-15,2006,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,370.52792,2006-07-02,2006,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,350.51306,2006-07-18,2006,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,316.6499,2006-08-19,2006,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,276.44193,2006-10-06,2006,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,817.61035,2006-12-25,2006,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,501.5104,2007-01-10,2007,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,470.92496,2007-02-27,2007,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,473.68427,2007-04-16,2007,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,539.5635,2007-07-05,2007,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,311.8319,2007-07-21,2007,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,310.0595,2007-08-22,2007,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,310.76108,2008-01-13,2008,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,502.57703,2008-02-14,2008,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,349.43808,2008-03-01,2008,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,506.8676,2008-03-17,2008,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,263.42612,2008-08-24,2008,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,166.1247,2008-09-09,2008,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,180.70549,2008-10-11,2008,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,418.58713,2008-11-12,2008,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,595.02625,2008-11-28,2008,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,470.3506,2009-01-15,2009,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,345.16864,2009-02-16,2009,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,404.21014,2009-08-11,2009,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,266.8507,2009-08-27,2009,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,273.71933,2009-09-12,2009,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,283.93127,2009-10-14,2009,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,171.70877,2009-10-30,2009,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,678.7556,2010-01-18,2010,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,466.8635,2010-02-03,2010,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,569.127,2010-02-19,2010,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,469.00543,2010-04-08,2010,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,348.23813,2010-05-10,2010,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,397.45807,2010-07-29,2010,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,419.71005,2010-08-14,2010,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,310.74045,2010-09-15,2010,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,180.5742,2010-11-18,2010,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,492.64865,2011-01-05,2011,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,434.7393,2011-03-10,2011,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,538.1391,2011-04-27,2011,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,252.33946,2011-09-02,2011,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,241.25183,2011-10-04,2011,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,193.73254,2011-10-20,2011,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,254.78421,1999-08-08,1999,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,113.9906,1999-09-09,1999,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,517.3432,1999-10-27,1999,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,651.40753,1999-11-28,1999,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,470.14923,2000-04-20,2000,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,372.8633,2000-06-23,2000,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,174.05104,2000-07-25,2000,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,89.34376,2000-09-27,2000,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,368.34366,2001-01-01,2001,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,323.13635,2001-01-17,2001,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,329.30017,2001-06-26,2001,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,267.68628,2001-07-28,2001,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,471.62247,2001-08-13,2001,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,227.49532,2001-08-29,2001,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,277.21332,2001-09-14,2001,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,446.95844,2001-11-17,2001,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,309.62576,2002-03-09,2002,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,433.88358,2002-03-25,2002,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,421.82245,2002-04-10,2002,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,791.5807,2002-05-12,2002,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,299.44293,2002-07-15,2002,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,314.27798,2002-09-17,2002,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,317.93436,2002-10-03,2002,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,833.58875,2002-11-20,2002,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,561.8797,2002-12-22,2002,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,430.8333,2003-01-07,2003,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,376.89035,2003-02-24,2003,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,479.46436,2003-03-28,2003,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,490.21332,2003-04-13,2003,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,274.52713,2003-07-18,2003,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,280.1598,2003-08-19,2003,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,724.00323,2003-11-07,2003,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,418.2031,2003-11-23,2003,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,576.93005,2003-12-25,2003,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,480.38095,2004-01-26,2004,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,596.38837,2004-02-11,2004,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,464.5008,2004-03-30,2004,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,481.83255,2004-05-01,2004,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,618.4887,2004-06-02,2004,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,410.26776,2004-06-18,2004,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,341.67914,2004-09-06,2004,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,227.6861,2004-10-24,2004,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,573.52527,2004-11-09,2004,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,602.053,2004-12-11,2004,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,588.462,2004-12-27,2004,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,568.7135,2005-01-12,2005,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,360.22186,2005-01-28,2005,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,505.87576,2005-03-17,2005,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,479.22015,2005-04-18,2005,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,298.7912,2005-05-04,2005,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,197.57425,2005-07-07,2005,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,393.96536,2005-08-24,2005,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,9.48603,2005-09-25,2005,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,383.4959,2005-10-11,2005,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,428.72168,2005-11-12,2005,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,484.37567,2005-11-28,2005,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,308.22342,2005-12-30,2005,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,840.15436,2006-01-31,2006,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,392.31235,2006-02-16,2006,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,462.2297,2006-03-20,2006,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,446.91843,2006-05-07,2006,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,350.4361,2006-05-23,2006,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,305.81085,2006-06-24,2006,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,291.52106,2006-08-11,2006,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,11.738816,2006-10-14,2006,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,571.06494,2006-11-15,2006,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,462.4579,2006-12-01,2006,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,395.96494,2006-12-17,2006,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,308.42532,2007-01-02,2007,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,525.588,2007-02-03,2007,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,323.9493,2007-02-19,2007,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,396.05908,2007-03-23,2007,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,356.37173,2007-04-08,2007,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,405.47897,2007-06-27,2007,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,353.36884,2007-07-29,2007,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,355.567,2007-08-14,2007,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,356.52692,2007-08-30,2007,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,746.1659,2007-11-18,2007,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,399.15073,2007-12-20,2007,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,673.7915,2008-01-21,2008,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,466.2831,2008-02-06,2008,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,508.1386,2008-03-25,2008,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,830.58575,2008-04-10,2008,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,253.38753,2008-04-26,2008,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,354.065,2008-06-29,2008,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,208.63559,2008-07-15,2008,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,262.68384,2008-08-16,2008,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,206.60608,2008-09-01,2008,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,205.46606,2008-09-17,2008,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,209.78699,2008-10-03,2008,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,79.11575,2008-10-19,2008,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,465.69266,2008-11-20,2008,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,817.1419,2008-12-06,2008,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,416.89377,2009-01-07,2009,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,353.01382,2009-01-23,2009,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,563.4708,2009-03-28,2009,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,885.16425,2009-04-29,2009,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,422.80896,2009-05-31,2009,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,405.9184,2009-06-16,2009,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,566.94226,2009-11-23,2009,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,79.283325,2010-01-10,2010,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,138.0189,2010-02-11,2010,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,467.03732,2010-03-15,2010,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,415.04294,2010-03-31,2010,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,420.65002,2010-04-16,2010,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,456.4842,2010-05-02,2010,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,449.7469,2010-05-18,2010,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,398.87802,2010-07-05,2010,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,226.74347,2010-08-06,2010,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,172.3416,2010-09-07,2010,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,106.78941,2010-11-10,2010,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,46.64363,2010-11-26,2010,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,463.4084,2011-01-13,2011,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,428.90625,2011-05-05,2011,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,405.5896,2011-05-21,2011,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,455.28314,2011-07-08,2011,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,198.25986,2011-07-24,2011,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,122.28616,2011-09-10,2011,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,61.11519,2011-09-26,2011,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,120.32441,2011-11-13,2011,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,577.47766,2011-11-29,2011,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,437.51974,2011-12-15,2011,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,503.16614,2012-01-16,2012,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,467.03296,2012-03-04,2012,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,455.88916,2012-03-20,2012,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,453.03226,2012-05-07,2012,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,206.23201,2012-08-11,2012,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,146.07954,2012-10-14,2012,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,344.49225,2012-10-30,2012,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,440.75473,2012-11-15,2012,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,270.04822,2012-12-17,2012,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,495.33563,2013-03-07,2013,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,476.62665,2013-04-24,2013,4
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,462.1843,2013-05-10,2013,5
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,340.33704,2013-06-27,2013,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,204.14687,2013-07-29,2013,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,224.72046,2013-08-14,2013,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,487.72736,2013-11-18,2013,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,529.89056,2013-12-20,2013,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,380.5278,2014-01-05,2014,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,491.2853,2014-01-21,2014,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,344.5265,2014-02-06,2014,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,261.68408,2014-06-30,2014,6
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,255.70482,2014-07-16,2014,7
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,202.45924,2014-08-01,2014,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,197.30675,2014-09-02,2014,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,831.4092,2014-11-21,2014,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,440.4688,2014-12-07,2014,12
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,1028.5856,2015-01-24,2015,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,516.2104,2015-02-25,2015,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,313.72708,2015-03-13,2015,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,646.1995,2015-03-29,2015,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,324.80872,2015-08-04,2015,8
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,268.839,2015-09-21,2015,9
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,735.8315,2015-10-07,2015,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,309.73218,2015-10-23,2015,10
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,671.3642,2015-11-24,2015,11
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,690.42017,2016-01-27,2016,1
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,389.38693,2016-02-12,2016,2
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,390.8201,2016-03-15,2016,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,426.90152,2016-03-31,2016,3
Pilcomayo_LaPaz,-22.45,-62.37,64244300071,576.74164,2016-05-18,2016,5
